id,Umur,Kelas Pekerja,Berat Akhir,Pendidikan,Jmlh Tahun Pendidikan,Status Perkawinan,Pekerjaan,Jenis Kelamin,Keuntungan Kapital,Kerugian Capital,Jam per Minggu,Gaji
1887,37,Wiraswasta,160920,D3,12,Menikah,Pemuka Agama,Laki2,0.0,0.0,40.0,0
1888,58,Wiraswasta,270131,5th-6th,3,Janda,Servis Lainnya,Perempuan,0.0,0.0,70.0,0
1889,20,Wiraswasta,81145,Pendidikan Tinggi,10,Belum Pernah Menikah,Sales,Perempuan,0.0,0.0,25.0,0
1890,24,Pemerintah Lokal,212210,D3,12,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,20.0,0
1891,42,Wiraswasta,227065,Sarjana,13,Belum Pernah Menikah,Pemuka Agama,Laki2,0.0,0.0,60.0,0
1892,27,Pekerja Bebas Bukan Perusahan,209301,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,60.0,0
1893,41,Pemerintah Lokal,134524,D4,11,Cerai,Perbaikan Kerajinan,Perempuan,0.0,0.0,45.0,0
1894,42,Wiraswasta,296982,Pendidikan Tinggi,10,Cerai,Sales,Laki2,0.0,0.0,40.0,0
1895,37,Wiraswasta,265737,Pendidikan Tinggi,10,Menikah,Ekesekutif Managerial,Laki2,0.0,26418000.0,60.0,1
1896,40,Wiraswasta,146908,SMA,9,Menikah,Spesialis,Laki2,0.0,26628000.0,40.0,1
1897,41,Wiraswasta,167725,Pendidikan Tinggi,10,Cerai,Mesin Inspeksi,Laki2,0.0,0.0,40.0,0
1898,42,Wiraswasta,27444,Pendidikan Tinggi,10,Menikah LDR,Spesialis,Laki2,0.0,0.0,40.0,1
1899,23,Wiraswasta,218343,D3,12,Belum Pernah Menikah,Sales,Perempuan,0.0,0.0,40.0,0
1900,20,Wiraswasta,218068,Pendidikan Tinggi,10,Belum Pernah Menikah,Supir,Laki2,0.0,0.0,23.0,0
1901,40,Wiraswasta,201734,Pendidikan Tinggi,10,Belum Pernah Menikah,Pembersih,Laki2,0.0,0.0,48.0,0
1902,46,Wiraswasta,182533,Sarjana,13,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
1903,32,Wiraswasta,264554,Pendidikan Tinggi,10,Menikah,Tech-support,Laki2,0.0,0.0,40.0,1
1904,24,Wiraswasta,170070,SMA,9,Belum Pernah Menikah,Mesin Inspeksi,Perempuan,0.0,0.0,25.0,0
1905,47,Wiraswasta,162034,Sarjana,13,Menikah,Sales,Laki2,0.0,0.0,70.0,0
1906,20,Kelas Lain,41183,Pendidikan Tinggi,10,Belum Pernah Menikah,Pekerjaan Lain,Perempuan,0.0,0.0,30.0,0
1907,54,Wiraswasta,91882,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,43.0,0
1908,43,Wiraswasta,186077,SMA,9,Janda,Supir,Laki2,0.0,0.0,40.0,0
1909,39,Wiraswasta,106961,SMA,9,Menikah,Sales,Laki2,0.0,0.0,40.0,1
1910,21,Pemerintah Lokal,136208,Pendidikan Tinggi,10,Belum Pernah Menikah,Penjaga,Laki2,0.0,0.0,48.0,0
1911,44,Wiraswasta,210525,Sarjana,13,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
1912,19,Kelas Lain,141418,Pendidikan Tinggi,10,Belum Pernah Menikah,Pekerjaan Lain,Laki2,0.0,0.0,15.0,0
1913,30,Wiraswasta,229895,10th,6,Cerai,Servis Lainnya,Perempuan,0.0,0.0,40.0,0
1914,55,Wiraswasta,282753,5th-6th,3,Cerai,Servis Lainnya,Laki2,0.0,0.0,25.0,0
1915,24,Wiraswasta,180954,Pendidikan Tinggi,10,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,0.0,40.0,0
1916,62,Wiraswasta,161460,Sarjana,13,Belum Pernah Menikah,Petani,Laki2,0.0,0.0,30.0,0
1917,56,Wiraswasta,178202,Pendidikan Tinggi,10,Menikah,Mesin Inspeksi,Laki2,0.0,0.0,40.0,0
1918,47,Wiraswasta,95661,Pendidikan Tinggi,10,Janda,Ekesekutif Managerial,Perempuan,0.0,0.0,45.0,0
1919,36,Wiraswasta,250224,SMA,9,Menikah,Perbaikan Kerajinan,Perempuan,0.0,0.0,40.0,0
1920,69,Kelas Lain,476653,Sarjana,13,Menikah,Pekerjaan Lain,Laki2,0.0,0.0,20.0,0
1921,34,Pemerintah Negara,103642,SMA,9,Menikah,Servis Lainnya,Laki2,0.0,23114000.0,40.0,0
1922,20,Wiraswasta,203027,SMA,9,Belum Pernah Menikah,Petani,Laki2,0.0,0.0,55.0,0
1923,30,Wiraswasta,398019,1st-4th,2,Berpisah,Asisten Rumah Tangga,Perempuan,0.0,0.0,30.0,0
1924,45,Wiraswasta,25649,Pendidikan Tinggi,10,Menikah,Supir,Laki2,102172000.0,0.0,50.0,1
1925,30,Wiraswasta,192644,Master,14,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,50.0,1
1926,62,Wiraswasta,244933,Master,14,Cerai,Spesialis,Perempuan,0.0,0.0,45.0,0
1927,28,Wiraswasta,60374,SMA,9,Menikah,Servis Lainnya,Perempuan,0.0,0.0,35.0,0
1928,26,Wiraswasta,173992,Pendidikan Tinggi,10,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,45.0,1
1929,29,Kelas Lain,297054,SMA,9,Cerai,Pekerjaan Lain,Laki2,0.0,0.0,40.0,0
1930,39,Pemerintah Provinsi,314822,Pendidikan Tinggi,10,Menikah,Pemuka Agama,Laki2,0.0,0.0,40.0,0
1931,44,Wiraswasta,176063,Sarjana,13,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,45.0,0
1932,34,Wiraswasta,183778,SMA,9,Cerai,Supir,Laki2,0.0,0.0,40.0,0
1933,49,Pekerja Bebas Bukan Perusahan,107597,SMA,9,Cerai,Ekesekutif Managerial,Perempuan,197176000.0,0.0,30.0,1
1934,44,Wiraswasta,106682,SMA,9,Menikah,Sales,Laki2,0.0,0.0,60.0,0
1935,21,Wiraswasta,88373,SMA,9,Menikah,Servis Lainnya,Perempuan,0.0,0.0,16.0,0
1936,37,Pekerja Bebas Bukan Perusahan,156897,Sekolah Professional,15,Belum Pernah Menikah,Spesialis,Laki2,0.0,21896000.0,55.0,1
1937,59,Wiraswasta,180645,SMA,9,Cerai,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
1938,28,Wiraswasta,78529,Pendidikan Tinggi,10,Belum Pernah Menikah,Ekesekutif Managerial,Perempuan,0.0,0.0,40.0,0
1939,84,Wiraswasta,132806,SMA,9,Janda,Servis Lainnya,Perempuan,0.0,0.0,13.0,0
1940,26,Wiraswasta,157617,Sarjana,13,Belum Pernah Menikah,Spesialis,Laki2,0.0,0.0,40.0,0
1941,65,Pemerintah Provinsi,190160,Pendidikan Tinggi,10,Janda,Pemuka Agama,Laki2,0.0,27216000.0,20.0,0
1942,63,Pekerja Bebas Bukan Perusahan,129845,7th-8th,4,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
1943,59,Pekerja Bebas Perusahaan,255822,SMA,9,Cerai,Ekesekutif Managerial,Laki2,0.0,0.0,60.0,0
1944,48,Wiraswasta,246367,Pendidikan Tinggi,10,Janda,Pemuka Agama,Perempuan,0.0,0.0,50.0,0
1945,66,Pekerja Bebas Bukan Perusahan,331960,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,20.0,0
1946,59,Pekerja Bebas Bukan Perusahan,247552,SMA,9,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,0
1947,41,Wiraswasta,236483,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
1948,20,Wiraswasta,431745,Pendidikan Tinggi,10,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,14.0,0
1949,26,Pemerintah Negara,413846,Sarjana,13,Belum Pernah Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,0
1950,17,Wiraswasta,143331,11th,7,Belum Pernah Menikah,Sales,Laki2,0.0,0.0,20.0,0
1951,78,Kelas Lain,27979,SMA,9,Menikah,Pekerjaan Lain,Laki2,31192000.0,0.0,32.0,0
1952,32,Pekerja Bebas Perusahaan,111746,Pendidikan Tinggi,10,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
1953,38,Pekerja Bebas Perusahaan,312232,Pendidikan Tinggi,10,Menikah,Sales,Laki2,0.0,0.0,50.0,1
1954,31,Wiraswasta,101345,Sarjana,13,Belum Pernah Menikah,Sales,Perempuan,0.0,0.0,40.0,0
1955,50,Wiraswasta,41890,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
1956,77,Pekerja Bebas Bukan Perusahan,209507,Pendidikan Tinggi,10,Belum Pernah Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
1957,24,Wiraswasta,228960,D3,12,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
1958,31,Kelas Lain,99483,SMA,9,Belum Pernah Menikah,Pekerjaan Lain,Laki2,0.0,0.0,40.0,0
1959,17,Wiraswasta,73820,12th,8,Belum Pernah Menikah,Sales,Perempuan,0.0,0.0,8.0,0
1960,20,Wiraswasta,218215,Pendidikan Tinggi,10,Belum Pernah Menikah,Sales,Perempuan,0.0,0.0,30.0,0
1961,58,Wiraswasta,94741,12th,8,Menikah,Servis Lainnya,Perempuan,0.0,0.0,24.0,0
1962,38,Wiraswasta,216385,SMA,9,Menikah,Mesin Inspeksi,Laki2,0.0,24360000.0,40.0,0
1963,38,Pekerja Bebas Perusahaan,206951,SMA,9,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,65.0,0
1964,31,Wiraswasta,328734,SMA,9,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,31332000.0,40.0,0
1965,40,Wiraswasta,183404,Pendidikan Tinggi,10,Berpisah,Servis Lainnya,Perempuan,0.0,0.0,8.0,0
1966,30,Wiraswasta,119522,10th,6,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,45.0,0
1967,27,Wiraswasta,193898,Sarjana,13,Cerai,Ekesekutif Managerial,Laki2,0.0,0.0,52.0,0
1968,46,Wiraswasta,106255,Pendidikan Tinggi,10,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
1969,33,Pemerintah Provinsi,193246,Sarjana,13,Menikah,Pemuka Agama,Laki2,0.0,0.0,42.0,1
1970,53,Pekerja Bebas Perusahaan,188067,Pendidikan Tinggi,10,Janda,Sales,Perempuan,0.0,0.0,40.0,0
1971,31,Wiraswasta,93326,Pendidikan Tinggi,10,Berpisah,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
1972,44,Wiraswasta,165815,SMA,9,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,60.0,1
1973,26,Wiraswasta,162312,Pendidikan Tinggi,10,Belum Pernah Menikah,Pemuka Agama,Laki2,0.0,0.0,20.0,0
1974,21,Wiraswasta,85088,Pendidikan Tinggi,10,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,0.0,37.0,0
1975,42,Wiraswasta,163322,Pendidikan Tinggi,10,Cerai,Pemuka Agama,Perempuan,0.0,0.0,38.0,0
1976,51,Wiraswasta,172281,Sarjana,13,Berpisah,Sales,Laki2,0.0,0.0,40.0,0
1977,33,Wiraswasta,272669,D3,12,Belum Pernah Menikah,Pemuka Agama,Laki2,0.0,0.0,30.0,0
1978,47,Wiraswasta,341762,SMA,9,Belum Pernah Menikah,Pemuka Agama,Laki2,0.0,0.0,33.0,0
1979,54,Pekerja Bebas Bukan Perusahan,30908,7th-8th,4,Menikah,Petani,Laki2,0.0,0.0,60.0,0
1980,43,Pemerintah Lokal,330174,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
1981,33,Pemerintah Negara,295662,Sarjana,13,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
1982,48,Wiraswasta,209460,SMA,9,Cerai,Pembersih,Laki2,0.0,0.0,40.0,0
1983,18,Wiraswasta,192254,Pendidikan Tinggi,10,Belum Pernah Menikah,Sales,Perempuan,0.0,0.0,15.0,0
1984,41,Wiraswasta,175674,Pendidikan Tinggi,10,Menikah,Sales,Laki2,0.0,0.0,40.0,1
1985,64,Wiraswasta,240357,SMA,9,Janda,Pemuka Agama,Perempuan,0.0,0.0,40.0,1
1986,23,Wiraswasta,214542,Sarjana,13,Belum Pernah Menikah,Pembersih,Laki2,0.0,0.0,40.0,0
1987,21,Wiraswasta,522881,D4,11,Belum Pernah Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,0
1988,58,Pekerja Bebas Bukan Perusahan,119891,Master,14,Menikah,Mesin Inspeksi,Laki2,0.0,0.0,35.0,1
1989,36,Wiraswasta,183425,Pendidikan Tinggi,10,Cerai,Pembersih,Laki2,0.0,0.0,40.0,0
1990,57,Pemerintah Lokal,339163,Pendidikan Tinggi,10,Janda,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
1991,55,Pekerja Bebas Bukan Perusahan,129786,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,55.0,0
1992,49,Wiraswasta,207677,7th-8th,4,Cerai,Perbaikan Kerajinan,Laki2,0.0,0.0,70.0,0
1993,62,Wiraswasta,161802,1st-4th,2,Menikah,Asisten Rumah Tangga,Perempuan,0.0,0.0,30.0,0
1994,58,Wiraswasta,219537,7th-8th,4,Cerai,Mesin Inspeksi,Perempuan,0.0,0.0,40.0,0
1995,24,Wiraswasta,182342,Sarjana,13,Belum Pernah Menikah,Sales,Laki2,0.0,0.0,40.0,0
1996,75,Kelas Lain,26586,10th,6,Menikah LDR,Pekerjaan Lain,Perempuan,0.0,0.0,5.0,0
1997,46,Wiraswasta,271828,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,1
1998,23,Kelas Lain,214542,Sarjana,13,Belum Pernah Menikah,Pekerjaan Lain,Laki2,0.0,0.0,42.0,0
1999,53,Wiraswasta,95540,Pendidikan Tinggi,10,Cerai,Pemuka Agama,Perempuan,20594000.0,0.0,40.0,0
2000,40,Wiraswasta,56072,Master,14,Cerai,Spesialis,Laki2,0.0,0.0,20.0,0
2001,46,Wiraswasta,187715,Pendidikan Tinggi,10,Menikah,Sales,Laki2,0.0,0.0,50.0,0
2002,90,Wiraswasta,52386,Pendidikan Tinggi,10,Belum Pernah Menikah,Servis Lainnya,Laki2,0.0,0.0,35.0,0
2003,59,Wiraswasta,136413,Sarjana,13,Menikah,Sales,Laki2,0.0,0.0,40.0,0
2004,66,Kelas Lain,186032,D4,11,Janda,Pekerjaan Lain,Perempuan,41496000.0,0.0,30.0,0
2005,29,Wiraswasta,161615,SMA,9,Belum Pernah Menikah,Pembersih,Laki2,0.0,0.0,40.0,0
2006,40,Wiraswasta,434081,SMA,9,Cerai,Mesin Inspeksi,Perempuan,0.0,0.0,40.0,0
2007,49,Pemerintah Provinsi,77443,7th-8th,4,Belum Pernah Menikah,Servis Lainnya,Laki2,0.0,0.0,20.0,0
2008,24,Wiraswasta,221955,Sarjana,13,Menikah,Sales,Laki2,0.0,0.0,40.0,0
2009,80,Pekerja Bebas Bukan Perusahan,248568,SMA,9,Menikah,Petani,Laki2,0.0,0.0,30.0,0
2010,24,Wiraswasta,251603,SMA,9,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
2011,24,Wiraswasta,196678,SD,1,Belum Pernah Menikah,Mesin Inspeksi,Perempuan,0.0,0.0,30.0,0
2012,40,Wiraswasta,165599,SMA,9,Menikah,Sales,Laki2,56896000.0,0.0,40.0,0
2013,20,Wiraswasta,97212,Pendidikan Tinggi,10,Menikah,Sales,Perempuan,0.0,0.0,30.0,0
2014,35,Pekerja Bebas Bukan Perusahan,198841,Sekolah Professional,15,Menikah,Spesialis,Laki2,0.0,0.0,50.0,1
2015,27,Kelas Lain,119851,Pendidikan Tinggi,10,Cerai,Pekerjaan Lain,Perempuan,0.0,0.0,40.0,0
2016,58,Wiraswasta,322691,Sarjana,13,Menikah,Mesin Inspeksi,Laki2,0.0,0.0,40.0,1
2017,29,Wiraswasta,179008,SMA,9,Menikah,Petani,Laki2,0.0,0.0,55.0,0
2018,41,Wiraswasta,55854,Sarjana,13,Menikah,Spesialis,Laki2,0.0,0.0,56.0,1
2019,36,Wiraswasta,235371,SMA,9,Belum Pernah Menikah,Sales,Perempuan,0.0,0.0,40.0,0
2020,52,Wiraswasta,308764,Pendidikan Tinggi,10,Cerai,Ekesekutif Managerial,Perempuan,0.0,0.0,40.0,0
2021,39,Wiraswasta,179481,SMA,9,Belum Pernah Menikah,Tech-support,Laki2,65100000.0,0.0,44.0,0
2022,28,Wiraswasta,114158,Pendidikan Tinggi,10,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,26.0,0
2023,32,Wiraswasta,396745,Sarjana,13,Menikah,Spesialis,Laki2,0.0,33810000.0,48.0,1
2024,32,Wiraswasta,203674,D3,12,Cerai,Spesialis,Perempuan,0.0,12320000.0,36.0,0
2025,58,Wiraswasta,185459,11th,7,Menikah,Mesin Inspeksi,Laki2,0.0,0.0,40.0,0
2026,37,Wiraswasta,224541,Pendidikan Tinggi,10,Menikah,Supir,Laki2,0.0,0.0,40.0,0
2027,27,Wiraswasta,35032,Pendidikan Tinggi,10,Menikah,Pembersih,Laki2,0.0,0.0,40.0,1
2028,34,Wiraswasta,113708,12th,8,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,59.0,1
2029,33,Wiraswasta,231413,Sarjana,13,Menikah,Spesialis,Laki2,0.0,0.0,40.0,0
2030,53,Pemerintah Lokal,182677,Sarjana,13,Menikah,Penjaga,Laki2,0.0,0.0,50.0,0
2031,31,Wiraswasta,187560,SMA,9,Menikah,Spesialis,Laki2,210336000.0,0.0,40.0,1
2032,32,Pekerja Bebas Bukan Perusahan,84119,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,45.0,0
2033,35,Wiraswasta,73715,11th,7,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
2034,28,Wiraswasta,114072,SMA,9,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,1
2035,22,Wiraswasta,247731,Pendidikan Tinggi,10,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
2036,59,Wiraswasta,118479,Sarjana,13,Menikah,Spesialis,Laki2,0.0,0.0,40.0,0
2037,33,Wiraswasta,154227,D4,11,Cerai,Sales,Laki2,0.0,0.0,40.0,0
2038,67,Wiraswasta,186427,Sarjana,13,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,45.0,0
2039,37,Wiraswasta,203828,9th,5,Menikah,Supir,Laki2,0.0,0.0,65.0,0
2040,52,Wiraswasta,98980,SMA,9,Cerai,Supir,Laki2,0.0,0.0,40.0,0
2041,49,Wiraswasta,239865,11th,7,Menikah,Supir,Laki2,0.0,0.0,40.0,0
2042,57,Wiraswasta,206206,Sarjana,13,Menikah,Sales,Laki2,0.0,0.0,40.0,1
2043,43,Wiraswasta,149871,SMA,9,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
2044,26,Wiraswasta,94652,Pendidikan Tinggi,10,Belum Pernah Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
2045,17,Wiraswasta,507492,11th,7,Belum Pernah Menikah,Sales,Perempuan,0.0,0.0,15.0,0
2046,71,Pekerja Bebas Bukan Perusahan,200540,SMA,9,Menikah,Sales,Laki2,0.0,33488000.0,52.0,1
2047,36,Kelas Lain,53606,D4,11,Menikah,Pekerjaan Lain,Perempuan,54712000.0,0.0,8.0,0
2048,31,Pekerja Bebas Bukan Perusahan,134615,Pendidikan Tinggi,10,Menikah,Spesialis,Laki2,0.0,0.0,50.0,1
2049,60,Wiraswasta,83850,SMA,9,Menikah,Sales,Laki2,0.0,0.0,40.0,0
2050,55,Wiraswasta,80445,Sarjana,13,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
2051,29,Wiraswasta,87523,SMA,9,Belum Pernah Menikah,Sales,Perempuan,0.0,0.0,40.0,0
2052,38,Pemerintah Lokal,51240,Sarjana,13,Menikah,Spesialis,Laki2,0.0,0.0,45.0,0
2053,38,Pekerja Bebas Bukan Perusahan,22245,SMA,9,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,50.0,0
2054,23,Pekerja Bebas Perusahaan,201682,Sarjana,13,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,35.0,0
2055,31,Wiraswasta,111567,Sarjana,13,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,70.0,1
2056,61,Pemerintah Provinsi,60641,Pendidikan Tinggi,10,Menikah,Pemuka Agama,Perempuan,0.0,0.0,30.0,0
2057,36,Pemerintah Negara,194630,SMA,9,Janda,Ekesekutif Managerial,Perempuan,0.0,0.0,40.0,0
2058,38,Wiraswasta,160192,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,28714000.0,44.0,0
2059,46,Wiraswasta,279661,Master,14,Menikah,Spesialis,Laki2,0.0,0.0,35.0,0
2060,51,Wiraswasta,138847,Sarjana,13,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,1
2061,17,Kelas Lain,110998,Pendidikan Tinggi,10,Belum Pernah Menikah,Pekerjaan Lain,Perempuan,0.0,0.0,40.0,0
2062,32,Wiraswasta,115989,11th,7,Menikah,Servis Lainnya,Perempuan,0.0,0.0,60.0,0
2063,75,Wiraswasta,188612,SMA,9,Janda,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
2064,64,Wiraswasta,174826,SMA,9,Cerai,Mesin Inspeksi,Perempuan,0.0,0.0,40.0,0
2065,26,Wiraswasta,181655,D4,11,Menikah,Pemuka Agama,Laki2,0.0,33278000.0,45.0,0
2066,33,Wiraswasta,226525,SMA,9,Cerai,Ekesekutif Managerial,Laki2,0.0,0.0,60.0,0
2067,64,Wiraswasta,91343,Pendidikan Tinggi,10,Janda,Tech-support,Perempuan,0.0,0.0,40.0,0
2068,21,Wiraswasta,82061,5th-6th,3,Belum Pernah Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,32.0,0
2069,20,Wiraswasta,34706,Pendidikan Tinggi,10,Belum Pernah Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,47.0,0
2070,23,Pemerintah Lokal,197918,Pendidikan Tinggi,10,Belum Pernah Menikah,Penjaga,Laki2,0.0,0.0,40.0,1
2071,57,Pekerja Bebas Perusahaan,37394,Sarjana,13,Menikah,Spesialis,Laki2,0.0,0.0,50.0,1
2072,53,Wiraswasta,174102,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,1
2073,31,Wiraswasta,127651,D3,12,Menikah,Ekesekutif Managerial,Laki2,0.0,26628000.0,38.0,1
2074,35,Wiraswasta,182898,SMA,9,Belum Pernah Menikah,Pemuka Agama,Laki2,120596000.0,0.0,40.0,1
2075,34,Pekerja Bebas Perusahaan,202450,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,50.0,0
2076,57,Wiraswasta,130714,1st-4th,2,Menikah,Pembersih,Laki2,0.0,0.0,22.0,0
2077,51,Pekerja Bebas Bukan Perusahan,246820,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,102172000.0,0.0,48.0,1
2078,44,Wiraswasta,165599,SMA,9,Menikah,Mesin Inspeksi,Laki2,0.0,0.0,48.0,0
2079,43,Wiraswasta,144778,SMA,9,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,50.0,1
2080,18,Wiraswasta,182701,SMA,9,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,0.0,12.0,0
2081,33,Wiraswasta,159187,Pendidikan Tinggi,10,Menikah,Mesin Inspeksi,Laki2,0.0,0.0,54.0,1
2082,44,Wiraswasta,117936,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
2083,62,Wiraswasta,101582,7th-8th,4,Janda,Mesin Inspeksi,Perempuan,0.0,0.0,35.0,0
2084,61,Pemerintah Lokal,115023,SMA,9,Menikah,Servis Lainnya,Laki2,0.0,0.0,40.0,0
2085,34,Wiraswasta,127875,Sarjana,13,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,20.0,0
2086,31,Wiraswasta,183043,Master,14,Menikah,Ekesekutif Managerial,Laki2,0.0,27678000.0,48.0,1
2087,43,Wiraswasta,212894,SMA,9,Cerai,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
2088,38,Wiraswasta,278253,SMA,9,Cerai,Pemuka Agama,Perempuan,0.0,0.0,48.0,0
2089,26,Wiraswasta,515025,10th,6,Menikah,Pembersih,Perempuan,0.0,0.0,40.0,0
2090,52,Wiraswasta,204402,SMA,9,Menikah,Supir,Laki2,0.0,0.0,85.0,1
2091,19,Wiraswasta,376683,Pendidikan Tinggi,10,Belum Pernah Menikah,Servis Lainnya,Perempuan,28504000.0,0.0,30.0,0
2092,35,Wiraswasta,298635,Sarjana,13,Belum Pernah Menikah,Sales,Laki2,0.0,0.0,50.0,0
2093,37,Wiraswasta,70282,D3,12,Belum Pernah Menikah,Sales,Perempuan,0.0,0.0,40.0,0
2094,25,Wiraswasta,184303,Pendidikan Tinggi,10,Berpisah,Asisten Rumah Tangga,Perempuan,0.0,0.0,30.0,0
2095,51,Pekerja Bebas Bukan Perusahan,103257,Sekolah Professional,15,Menikah,Spesialis,Laki2,0.0,0.0,40.0,0
2096,32,Pemerintah Lokal,210973,Pendidikan Tinggi,10,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,0.0,40.0,0
2097,41,Wiraswasta,193995,SMA,9,Belum Pernah Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,44.0,0
2098,33,Wiraswasta,169269,Sarjana,13,Menikah,Spesialis,Laki2,210336000.0,0.0,40.0,1
2099,46,Wiraswasta,250821,Sekolah Professional,15,Cerai,Petani,Laki2,0.0,0.0,48.0,0
2100,77,Kelas Lain,147284,SMA,9,Janda,Pekerjaan Lain,Perempuan,0.0,0.0,14.0,0
2101,34,Wiraswasta,284629,SMA,9,Menikah,Spesialis,Laki2,0.0,0.0,40.0,0
2102,23,Kelas Lain,87569,Pendidikan Tinggi,10,Berpisah,Pekerjaan Lain,Perempuan,0.0,0.0,40.0,0
2103,52,Wiraswasta,317032,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,50.0,1
2104,29,Wiraswasta,207064,SMA,9,Menikah,Mesin Inspeksi,Laki2,0.0,0.0,40.0,0
2105,40,Wiraswasta,323790,Pendidikan Tinggi,10,Menikah,Servis Lainnya,Laki2,0.0,0.0,40.0,0
2106,23,Wiraswasta,193586,Pendidikan Tinggi,10,Berpisah,Petani,Perempuan,0.0,0.0,40.0,0
2107,36,Pemerintah Negara,183735,Master,14,Menikah,Spesialis,Laki2,0.0,0.0,40.0,1
2108,30,Pemerintah Lokal,263561,SMA,9,Menikah,Penjaga,Laki2,0.0,0.0,40.0,1
2109,36,Wiraswasta,111128,Pendidikan Tinggi,10,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,45.0,0
2110,31,Wiraswasta,340880,Sekolah Professional,15,Menikah,Spesialis,Laki2,0.0,0.0,60.0,1
2111,34,Wiraswasta,362787,SMA,9,Belum Pernah Menikah,Mesin Inspeksi,Perempuan,0.0,0.0,40.0,0
2112,42,Wiraswasta,59474,SMA,9,Cerai,Mesin Inspeksi,Laki2,0.0,0.0,40.0,0
